,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
0,-1.1519801100232834,0.6746243164390247,0.4748533892842405,0.4897799348943839,0.5603525479190461,0.2777035111946771,1.1031491556483226,0.6190934225325001,0.3103448275862069
1,0.06435480392192758,-1.8237405827238524,-1.9438190985325703,-1.7817491074748864,-1.4709312058007717,-1.4209815073148835,-1.460693063372471,-1.442895488705533,0.1724137931034483
2,-1.1519801100232834,0.00839367666225776,-0.07942572250711186,0.011563294395590387,-0.2207535541639761,0.04114923142875689,-0.3247558524540055,-0.4693780759084827,0.27586206896551724
3,-1.1519801100232834,-0.1581639832819342,-0.02903671234426159,0.011563294395590387,0.09434016064497153,-0.4184419406878881,-0.06016003625613003,0.3317082084226694,0.41379310344827586
4,1.2806897178671386,1.1326578812855526,1.1802995315641436,1.2071048956425745,1.7156961688851877,1.3207952400672587,2.8002119767795244,1.8045574307355503,0.3793103448275862
5,1.2806897178671386,0.1749513366064497,0.021352297818588113,-0.3470991859785052,-0.2758184751985495,-0.2787622707308686,-0.3156318587920098,-0.2071390680332624,0.3793103448275862
6,-1.1519801100232834,0.2998695815645937,0.37407536895854,0.4897799348943839,0.13818815332065026,0.27319771538961196,0.3367336880406833,-0.12451581897668611,0.27586206896551724
7,-1.1519801100232834,-0.4496398881842701,-0.23059275299566265,-0.10799086572910815,-0.48792039325764697,-0.37338398263723654,-0.5528556940038981,-0.49452428214309263,0.27586206896551724
8,1.2806897178671386,0.9661002213413605,0.7267984400984913,1.326659055767273,0.6419302087110067,0.5953621154517701,0.4918415802946102,0.8202630724093811,0.3103448275862069
9,0.06435480392192758,0.21659075159249772,0.3236863587956897,0.6093340950190824,0.0647682586078859,-0.2134282315574239,-0.10578000456610835,0.43947766371385594,0.5862068965517241
10,0.06435480392192758,-0.7411157930866056,-0.8352608749498652,-0.8253158264772991,-1.0069582600464961,-1.0064482932488898,-1.054675345413662,-0.8896789515441095,0.27586206896551724
11,0.06435480392192758,-1.157509942947085,-1.288761966415517,-0.9448699866019973,-1.1283050304745372,-1.0312301701767481,-1.0911713200616449,-1.1950257415358043,0.27586206896551724
12,-1.1519801100232834,0.3831484115366887,0.12213031814428864,0.011563294395590387,0.09332043988507213,0.2551745321693513,-0.1422759792140912,0.08024614607656802,0.27586206896551724
13,1.2806897178671386,0.6329849014529767,0.676409429935641,0.728888255143781,0.5287412043621617,0.5908563196467049,0.6104534979005545,0.5113239672413136,0.3448275862068966
14,0.06435480392192758,-1.7404617527517563,-1.7422630578811695,-1.4230866271007911,-1.3230716956153434,-1.2587728583325382,-1.237155218653576,-1.3782338155308214,0.1724137931034483
15,0.06435480392192758,-2.989644202333195,-2.9012102916267244,-2.6186282283477755,-1.6463231765034871,-1.587695952102294,-1.6021149651334043,-1.679988290346143,0.10344827586206896
16,1.2806897178671386,0.9661002213413605,1.0291325010755927,1.4462132158919714,1.1456722641013635,1.12929891835199,1.376868965508194,1.2297870025158895,0.41379310344827586
17,-1.1519801100232834,0.5497060714808807,0.575631409609941,0.6093340950190824,0.5838061253967349,0.7080070105783985,0.8431153362814453,0.25986190489521216,0.3448275862068966
18,1.2806897178671386,-0.5745581331424137,-0.38175978348421347,-0.8253158264772991,-0.6857462206781514,-0.6459846288436781,-0.5117977225249174,-0.7459863444891942,0.3103448275862069
19,0.06435480392192758,-2.739807712416907,-2.5988762306496236,-2.25996574797368,-1.613692112186703,-1.5381321982465772,-1.5929909714714086,-1.6368805082296685,0.10344827586206896
20,-1.1519801100232834,0.7995425613971686,0.7267984400984913,0.3702257747696853,0.8703476589284965,0.755317866531583,1.7646386961430114,0.5652086948869068,0.3793103448275862
21,1.2806897178671386,0.9661002213413605,0.9283544807498924,0.728888255143781,1.4046813371158382,1.5032799701723971,1.3266870003672178,1.2226023721631436,0.3793103448275862
22,0.06435480392192758,-1.115870527961037,-1.0872059257641167,-1.0644241467266957,-1.0242935129647877,-0.8690215211944029,-1.1231052978786298,-1.0764793407154993,0.2413793103448276
23,1.2806897178671386,0.6329849014529767,0.42446437912139023,0.011563294395590387,0.08210351152617743,-0.0760014595029368,0.13144383064578,0.374815990539144,0.3793103448275862
24,-1.1519801100232834,-0.1581639832819342,-0.12981473266996213,-0.3470991859785052,-0.3951258041067919,-0.31255573926885727,-0.2289539190030505,-0.458601130379364,0.3103448275862069
25,0.06435480392192758,0.5497060714808807,0.37407536895854,-0.10799086572910815,-0.11674203665422651,-0.14133549867638148,-0.055598039425132174,-0.0634464609783471,0.3103448275862069
26,1.2806897178671386,0.6746243164390247,0.42446437912139023,0.6093340950190824,0.8030460887751288,-0.010667420329492349,0.19531178627975,1.0501712436972457,0.4482758620689655
27,0.06435480392192758,-0.7827552080726535,-0.9360388952755658,-1.0644241467266957,-0.9192622746951385,-0.8307222568513492,-0.9178154404837263,-0.9651175702479401,0.27586206896551724
28,-1.1519801100232834,0.7162637314250726,0.7267984400984913,0.2506716146449868,0.6541668578298009,0.922032311318993,0.852239329943441,0.18083097101500875,0.27586206896551724
