,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
0,-1.1543462872423602,-0.49127930317031765,-0.5833158241356146,0.011563294395590387,-0.5164725745348332,-0.7113186680171226,-0.27457388731302906,-0.35083167508817775,0.5172413793103449
1,-1.1543462872423602,0.05003309164830575,0.07174130798143839,-0.22754502585380668,0.02805831125150362,-0.38014267634483423,0.12688183381478213,0.1880156013677543,0.6896551724137931
2,-1.1543462872423602,0.2998695815645937,0.17251932830713892,-0.10799086572910815,0.22996302171160599,0.6742135420404101,0.19074978944875215,-0.2969469474425845,0.3103448275862069
3,0.05379814819019774,-0.1165245682958862,-0.1802037428328124,-0.8253158264772991,-0.4420329590621692,-0.7766527071905672,-0.27913588414402696,-0.3149085233244489,0.4482758620689655
4,1.2619425836227558,-1.0325916979889411,-0.9864279054384162,-0.586207506227902,-1.0497865319622752,-0.9230910708551846,-1.1048573105546384,-1.090848601420991,0.20689655172413793
5,-1.1543462872423602,-2.906365372361099,-2.8508212814638747,-2.3795199080983784,-1.6412245727039896,-1.5764314625896307,-1.5929909714714086,-1.6799882903461432,0.13793103448275862
6,1.2619425836227558,-0.19980339826798219,-0.3817597834842135,-0.586207506227902,-0.5185120160546323,-0.2404630063878148,-0.6258476432998639,-0.7028785623727201,0.2413793103448276
7,1.2619425836227558,-1.157509942947085,-1.2887619664155172,-1.3035324669760926,-1.2465926386228803,-1.1821743296464307,-1.301023174287546,-1.2345412084759062,0.27586206896551724
8,-1.1543462872423602,-1.0325916979889411,-0.9864279054384162,-0.7057616663526005,-1.0497865319622752,-0.9974367016387594,-1.1276672947096278,-0.997448406835296,0.3793103448275862
9,1.2619425836227558,-0.36636105821217413,-0.43214879364706377,-0.9448699866019973,-0.7499886285518204,-0.6257085477208848,-0.8858814626667414,-0.7459863444891944,0.27586206896551724
10,1.2619425836227558,1.6739702761041755,1.4322445823783951,1.924429856390765,2.489664225648914,1.8659965324801413,2.3713842746657257,2.9900214389386006,0.3448275862068966
11,0.05379814819019774,-0.4496398881842701,-0.482537803809914,-0.46665334610320375,-0.7163378434751366,-0.6707665057715364,-0.6851536021028359,-0.6382168891980081,0.3448275862068966
12,-1.1543462872423602,-0.9909522830028931,-1.0368169156012665,-1.3035324669760926,-1.1588966532715228,-1.1033229030577905,-1.1048573105546384,-1.1052178621264825,0.27586206896551724
13,-1.1543462872423602,0.7162637314250726,0.6260204197727908,0.728888255143781,0.5909441707160316,0.7350417854087894,0.5465855422665845,0.5113239672413133,0.3103448275862069
14,1.2619425836227558,-0.7827552080726535,-0.8352608749498653,-0.7057616663526005,-0.9406764106530282,-1.0087011911514223,-0.7946415260467844,-0.853755799780381,0.4482758620689655
15,-1.1543462872423602,-0.8243946230587016,-0.5833158241356146,-0.8253158264772991,-0.8886706518981534,-1.0334830680792806,-1.0729233327376535,-0.5304474339068217,0.3103448275862069
16,-1.1543462872423602,1.0910184662995046,1.4322445823783951,0.9679965753931773,0.9080773270447783,1.0211598190304263,0.916107285577411,0.9064786366423301,0.3448275862068966
17,1.2619425836227558,-0.8660340380447495,-0.8352608749498653,-0.586207506227902,-1.0497865319622752,-1.0357359659818133,-1.0683613359066555,-0.997448406835296,0.27586206896551724
18,0.05379814819019774,0.4247878265227367,0.7771874502613416,0.6093340950190824,0.4318677321717083,0.26869191958454675,0.7609993933234839,0.4394776637138557,0.4827586206896552
19,1.2619425836227558,-0.9493128680168456,-0.8352608749498653,-0.9448699866019973,-0.8866312103783544,-0.6820309952841991,-1.0501133485826641,-0.9543406247188214,0.20689655172413793
20,0.05379814819019774,0.9661002213413605,0.7267984400984914,0.13111745452028825,0.5827864046368355,0.669707746235345,0.5420235454355866,0.7268628778236863,0.3448275862068966
21,1.2619425836227558,-0.07488515330983822,-0.1802037428328124,-0.3470991859785052,-0.5266697821338283,-0.5468571211322447,-0.493549735200926,-0.38675482685190654,0.27586206896551724
22,0.05379814819019774,-0.7827552080726535,-0.7344828546241648,-0.46665334610320375,-0.7846591343884036,-0.920838172952652,-0.6030376591448745,-0.7100631927254656,0.4482758620689655
23,-1.1543462872423602,-0.5329187181563656,-0.3313707733213632,-0.10799086572910815,-0.6837067791583524,-0.7811585029956323,-0.8767574690047456,-0.49452428214309285,0.41379310344827586
24,1.2619425836227558,0.13331192162040173,-0.029036712344261594,0.2506716146449868,-0.14325477641161372,-0.23595721058274965,0.2454937514207262,-0.35083167508817775,0.3448275862068966
